onset	duration	trial_type	value	sample	story	story_uid	sound_id	kind	start	sound	phoneme	word	sequence_id	condition	word_index	speech_rate	voice	pronounced
23.648	0.0	sound	1291	23648	The_Black_Willow	3	0	sound	0	stimuli/audio/The_Black_Willow_0.0.wav	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
23.648	0.05	phoneme	1	23648	The_Black_Willow	3	0	phoneme	0	stimuli/audio/The_Black_Willow_0.wav	dh_B	n/a	0	sentence	0	205	Samantha	1
23.648	0.08	word	1292	23648	The_Black_Willow	3	0	word	0	stimuli/audio/The_Black_Willow_0.wav	n/a	The	0	sentence	0	205	Samantha	1
23.698	0.03	phoneme	2	23698	The_Black_Willow	3	0	phoneme	0.05	stimuli/audio/The_Black_Willow_0.wav	ah_E	n/a	0	sentence	0	205	Samantha	1
23.728	0.0699999999999999	phoneme	3	23728	The_Black_Willow	3	0	phoneme	0.08	stimuli/audio/The_Black_Willow_0.wav	b_B	n/a	0	sentence	1	205	Samantha	1
23.728	0.31	word	1293	23728	The_Black_Willow	3	0	word	0.08	stimuli/audio/The_Black_Willow_0.wav	n/a	Black	0	sentence	1	205	Samantha	1
23.798	0.06	phoneme	4	23798	The_Black_Willow	3	0	phoneme	0.15	stimuli/audio/The_Black_Willow_0.wav	l_I	n/a	0	sentence	1	205	Samantha	1
23.858	0.09	phoneme	5	23858	The_Black_Willow	3	0	phoneme	0.21	stimuli/audio/The_Black_Willow_0.wav	ae_I	n/a	0	sentence	1	205	Samantha	1
23.948	0.09	phoneme	6	23948	The_Black_Willow	3	0	phoneme	0.3	stimuli/audio/The_Black_Willow_0.wav	k_E	n/a	0	sentence	1	205	Samantha	1
24.038	0.06	phoneme	7	24038	The_Black_Willow	3	0	phoneme	0.39	stimuli/audio/The_Black_Willow_0.wav	w_B	n/a	0	sentence	2	205	Samantha	1
24.038	0.4	word	1294	24038	The_Black_Willow	3	0	word	0.39	stimuli/audio/The_Black_Willow_0.wav	n/a	Willow	0	sentence	2	205	Samantha	1
24.098	0.08	phoneme	8	24098	The_Black_Willow	3	0	phoneme	0.45	stimuli/audio/The_Black_Willow_0.wav	ih_I	n/a	0	sentence	2	205	Samantha	1
24.178	0.0799999999999999	phoneme	9	24178	The_Black_Willow	3	0	phoneme	0.53	stimuli/audio/The_Black_Willow_0.wav	l_I	n/a	0	sentence	2	205	Samantha	1
24.258	0.18	phoneme	10	24258	The_Black_Willow	3	0	phoneme	0.61	stimuli/audio/The_Black_Willow_0.wav	ow_E	n/a	0	sentence	2	205	Samantha	1
24.938	0.1299999999999999	phoneme	11	24938	The_Black_Willow	3	0	phoneme	1.29	stimuli/audio/The_Black_Willow_0.wav	ae_B	n/a	1	sentence	0	205	Samantha	1
24.938	0.29	word	1295	24938	The_Black_Willow	3	0	word	1.29	stimuli/audio/The_Black_Willow_0.wav	n/a	Allan	1	sentence	0	205	Samantha	1
25.068	0.05	phoneme	12	25068	The_Black_Willow	3	0	phoneme	1.42	stimuli/audio/The_Black_Willow_0.wav	l_I	n/a	1	sentence	0	205	Samantha	1
25.118	0.05	phoneme	13	25118	The_Black_Willow	3	0	phoneme	1.47	stimuli/audio/The_Black_Willow_0.wav	ah_I	n/a	1	sentence	0	205	Samantha	1
25.168	0.06	phoneme	14	25168	The_Black_Willow	3	0	phoneme	1.52	stimuli/audio/The_Black_Willow_0.wav	n_E	n/a	1	sentence	0	205	Samantha	1
25.228	0.0899999999999998	phoneme	15	25228	The_Black_Willow	3	0	phoneme	1.58	stimuli/audio/The_Black_Willow_0.wav	s_B	n/a	1	sentence	1	205	Samantha	1
25.228	0.24	word	1296	25228	The_Black_Willow	3	0	word	1.58	stimuli/audio/The_Black_Willow_0.wav	n/a	sat	1	sentence	1	205	Samantha	1
25.318	0.09	phoneme	16	25318	The_Black_Willow	3	0	phoneme	1.67	stimuli/audio/The_Black_Willow_0.wav	ae_I	n/a	1	sentence	1	205	Samantha	1
25.408	0.06	phoneme	17	25408	The_Black_Willow	3	0	phoneme	1.76	stimuli/audio/The_Black_Willow_0.wav	t_E	n/a	1	sentence	1	205	Samantha	1
25.468	0.0599999999999998	phoneme	18	25468	The_Black_Willow	3	0	phoneme	1.82	stimuli/audio/The_Black_Willow_0.wav	d_B	n/a	1	sentence	2	205	Samantha	1
25.468	0.2199999999999999	word	1297	25468	The_Black_Willow	3	0	word	1.82	stimuli/audio/The_Black_Willow_0.wav	n/a	down	1	sentence	2	205	Samantha	1
25.528	0.1100000000000001	phoneme	19	25528	The_Black_Willow	3	0	phoneme	1.88	stimuli/audio/The_Black_Willow_0.wav	aw_I	n/a	1	sentence	2	205	Samantha	1
25.638	0.05	phoneme	20	25638	The_Black_Willow	3	0	phoneme	1.99	stimuli/audio/The_Black_Willow_0.wav	n_E	n/a	1	sentence	2	205	Samantha	1
25.688	0.0699999999999998	phoneme	360	25688	The_Black_Willow	3	0	phoneme	2.04	stimuli/audio/The_Black_Willow_0.wav	ae_B	n/a	1	sentence	3	205	Samantha	1
25.688	0.0899999999999998	word	1397	25688	The_Black_Willow	3	0	word	2.04	stimuli/audio/The_Black_Willow_0.wav	n/a	at	1	sentence	3	205	Samantha	1
25.758	0.02	phoneme	361	25758	The_Black_Willow	3	0	phoneme	2.11	stimuli/audio/The_Black_Willow_0.wav	t_E	n/a	1	sentence	3	205	Samantha	1
