onset	duration	trial_type	value	sample	story	story_uid	sound_id	kind	start	sound	phoneme	word	sequence_id	condition	word_index	speech_rate	voice	pronounced
20.46	0.0	sound	913	20460	easy_money	2	0	sound	0	stimuli/audio/easy_money_0.0.wav	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
20.51	0.0999999999999999	phoneme	1	20510	easy_money	2	0	phoneme	0.05	stimuli/audio/easy_money_0.wav	iy_B	n/a	0	sentence	0	160	Allison	1
20.51	0.29	word	914	20510	easy_money	2	0	word	0.05	stimuli/audio/easy_money_0.wav	n/a	Easy	0	sentence	0	160	Allison	1
20.61	0.1	phoneme	2	20610	easy_money	2	0	phoneme	0.15	stimuli/audio/easy_money_0.wav	z_I	n/a	0	sentence	0	160	Allison	1
20.71	0.09	phoneme	3	20710	easy_money	2	0	phoneme	0.25	stimuli/audio/easy_money_0.wav	iy_E	n/a	0	sentence	0	160	Allison	1
20.8	0.06	phoneme	4	20800	easy_money	2	0	phoneme	0.34	stimuli/audio/easy_money_0.wav	m_B	n/a	0	sentence	1	160	Allison	1
20.8	0.31	word	915	20800	easy_money	2	0	word	0.34	stimuli/audio/easy_money_0.wav	n/a	Money	0	sentence	1	160	Allison	1
20.86	0.0899999999999999	phoneme	5	20860	easy_money	2	0	phoneme	0.4	stimuli/audio/easy_money_0.wav	ah_I	n/a	0	sentence	1	160	Allison	1
20.95	0.07	phoneme	6	20950	easy_money	2	0	phoneme	0.49	stimuli/audio/easy_money_0.wav	n_I	n/a	0	sentence	1	160	Allison	1
21.02	0.0899999999999999	phoneme	7	21020	easy_money	2	0	phoneme	0.56	stimuli/audio/easy_money_0.wav	iy_E	n/a	0	sentence	1	160	Allison	1
21.11	0.0699999999999999	phoneme	8	21110	easy_money	2	0	phoneme	0.65	stimuli/audio/easy_money_0.wav	b_B	n/a	0	sentence	2	160	Allison	1
21.11	0.1999999999999999	word	916	21110	easy_money	2	0	word	0.65	stimuli/audio/easy_money_0.wav	n/a	by	0	sentence	2	160	Allison	1
21.18	0.13	phoneme	9	21180	easy_money	2	0	phoneme	0.72	stimuli/audio/easy_money_0.wav	ay_E	n/a	0	sentence	2	160	Allison	1
21.33	0.0699999999999999	phoneme	10	21330	easy_money	2	0	phoneme	0.87	stimuli/audio/easy_money_0.wav	b_B	n/a	0	sentence	3	160	Allison	1
21.33	0.2300000000000001	word	917	21330	easy_money	2	0	word	0.87	stimuli/audio/easy_money_0.wav	n/a	Bill	0	sentence	3	160	Allison	1
21.4	0.09	phoneme	11	21400	easy_money	2	0	phoneme	0.94	stimuli/audio/easy_money_0.wav	ih_I	n/a	0	sentence	3	160	Allison	1
21.49	0.07	phoneme	12	21490	easy_money	2	0	phoneme	1.03	stimuli/audio/easy_money_0.wav	l_E	n/a	0	sentence	3	160	Allison	1
21.56	0.0799999999999998	phoneme	13	21560	easy_money	2	0	phoneme	1.1	stimuli/audio/easy_money_0.wav	g_B	n/a	0	sentence	4	160	Allison	1
21.56	0.5499999999999998	word	918	21560	easy_money	2	0	word	1.1	stimuli/audio/easy_money_0.wav	n/a	Glover	0	sentence	4	160	Allison	1
21.64	0.1100000000000001	phoneme	14	21640	easy_money	2	0	phoneme	1.18	stimuli/audio/easy_money_0.wav	l_I	n/a	0	sentence	4	160	Allison	1
21.75	0.05	phoneme	15	21750	easy_money	2	0	phoneme	1.29	stimuli/audio/easy_money_0.wav	ah_I	n/a	0	sentence	4	160	Allison	1
21.8	0.0999999999999998	phoneme	16	21800	easy_money	2	0	phoneme	1.34	stimuli/audio/easy_money_0.wav	v_I	n/a	0	sentence	4	160	Allison	1
21.9	0.2099999999999999	phoneme	17	21900	easy_money	2	0	phoneme	1.44	stimuli/audio/easy_money_0.wav	er_E	n/a	0	sentence	4	160	Allison	1
22.66	0.1099999999999998	phoneme	300	22660	easy_money	2	0	phoneme	2.2	stimuli/audio/easy_money_0.wav	ch_B	n/a	1	sentence	0	160	Allison	1
22.66	0.3499999999999996	word	996	22660	easy_money	2	0	word	2.2	stimuli/audio/easy_money_0.wav	n/a	Charles	1	sentence	0	160	Allison	1
22.77	0.0499999999999998	phoneme	301	22770	easy_money	2	0	phoneme	2.31	stimuli/audio/easy_money_0.wav	aa_I	n/a	1	sentence	0	160	Allison	1
22.82	0.06	phoneme	302	22820	easy_money	2	0	phoneme	2.36	stimuli/audio/easy_money_0.wav	r_I	n/a	1	sentence	0	160	Allison	1
